term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
IL-18_receptor_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	121.0	-0.0003337351025893831	0.0005	0.0005	-0.0002509284794403044
IL-1R-associated_kinase_(IRAK)_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	154.0	-0.0004247537669327395	0.0	0.0	-0.0002509284794403044
IL-1R-associated_kinase_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	95.0	-0.0002620234276528022	0.0005	0.001	-0.0002509284794403044
IL-1RA_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	236.0	-0.0006509213571171957	0.0015	0.0015	-0.0002509284794403044
IL-1RI-associated_kinase_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	211.0	-0.0005819678235243764	0.0005	0.0	-0.0002509284794403044
IL-1RI-associated_protein_kinase_lex	G#protein_molecule	amino_acid	1	3	7.600902459542082	11.702341242611933	inf	3.0	633.0	-0.0005819678235243764	0.0005	0.0005	1.0983613601886706
IL-1RII_gene_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	238.0	-0.0006564376398046079	0.0005	0.0	-0.0002509284794403044
IL-1RII_lex	G#protein_molecule	amino_acid	1	3	7.600902459542082	11.702341242611933	inf	3.0	714.0	-0.0006564376398046079	0.0005	0.0005	1.0983613601886706
IL-1RII_mRNA_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	238.0	-0.0006564376398046079	0.0005	0.0	-0.0002509284794403044
IL-1RI_and_IL-1RII_mRNA_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	238.0	-0.0006564376398046079	0.0005	0.0	-0.0002509284794403044
IL-1RI_complex_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	211.0	-0.0005819678235243764	0.0005	0.0	-0.0002509284794403044
IL-1RI_lex	G#protein_molecule	amino_acid	2	6	6.907755278982137	11.009194062051987	inf	3.0	646.5	-0.001238405463327763	0.001	0.0005	1.0980805892204906
IL-1R_gene_expression_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	476.0	-0.0006564376398046079	0.0005	0.0	0.6928962520805051
IL-1R_gene_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	476.0	-0.0006564376398046079	0.0005	0.0	0.6928962520805051
IL-1R_lex	G#protein_molecule	amino_acid	6	14	5.809142990314028	10.161896201664785	inf	2.3333333333333335	414.66666666666663	-0.002945694955085121	0.003	0.002	0.8456675470725106
IL-1_alpha_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	167.0	-0.0004606096044018626	0.0005	0.0005	-0.0002509284794403044
IL-1_beta-induced_mRNA_lex	G#RNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	286.0	-0.0007888284243023902	0.0005	0.0	-0.0002509284794403044
IL-1_beta-stimulated_HUVEC_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	235.0	-0.000648163215773212	0.0005	0.0	-0.0002509284794403044
IL-1_beta_and_IL-6_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	253.0	-0.0006978097599608102	0.0005	0.0	-0.0002509284794403044
IL-1_beta_convertase_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	164.0	-0.0004523351803688014	0.0005	0.0005	-0.0002509284794403044
IL-1_beta_convertase_mRNA_accumulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	164.0	-0.0004523351803688014	0.0005	0.0	-0.0002509284794403044
IL-1_beta_convertase_mRNA_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	164.0	-0.0004523351803688014	0.0005	0.0005	-0.0002509284794403044
IL-1_beta_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	197.0	-0.0005433538447117137	0.0005	0.0005	-0.0002509284794403044
IL-1_beta_gene_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	173.0	-0.00047715845246243394	0.0005	0.0	-0.0002509284794403044
IL-1_beta_gene_lex	G#DNA_domain_or_region	nucleotide	3	4	6.502290170873972	11.414659170160153	97.75425464500016	1.3333333333333333	280.0	-0.0018396802762574715	0.0015	0.0005	0.2868742396576369
IL-1_beta_lex	G#protein_molecule	amino_acid	22	48	4.509860006183766	8.929752520372151	inf	2.1818181818181817	481.7727272727273	-0.012737096725260577	0.008	0.008	0.7741428987784431
IL-1_beta_mRNA_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	172.0	-0.00047440031112033765	0.0005	0.0005	-0.0002509284794403044
IL-1_beta_mRNA_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	236.0	-0.0006509213571165295	0.0005	0.0005	-0.0002509284794403044
IL-1_beta_mRNA_lex	G#RNA_molecule	nucleotide	3	6	6.502290170873972	11.009194062051987	inf	2.0	477.3333333333333	-0.001996894332847887	0.0015	0.0005	0.6923393477658024
IL-1_beta_message_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	204.0	-0.0005626608341192663	0.0005	0.0	-0.0002509284794403044
IL-1_beta_promoter/enhancer_sequence_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	219.0	-0.0006040329542732481	0.0	0.0	-0.0002509284794403044
IL-1_beta_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	236.0	-0.0006509213571165295	0.0005	0.0005	-0.0002509284794403044
IL-1_converting_enzyme_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	187.0	-0.0005157724312756518	0.0	0.0	-0.0002509284794403044
IL-1_gene_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	302.0	-0.0008329586858013549	0.0005	0.0005	-0.0002509284794403044
IL-1_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	302.0	-0.0008329586858013549	0.0005	0.0	-0.0002509284794403044
IL-1_lex	G#protein_molecule	amino_acid	28	76	4.268697949366879	8.470220190993713	inf	2.7142857142857144	505.25	-0.014317511715207676	0.0065	0.0075	0.9908619116953314
IL-1_receptor-associated_kinase_lex	G#protein_family_or_group	amino_acid	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	148.0	-0.0008164098377387852	0.001	0.001	-0.0005316994476203263
IL-1_receptor-associated_protein_kinase_lex	G#protein_family_or_group	amino_acid	2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	193.0	-0.0010646425586738895	0.001	0.0	-0.0005316994476203263
IL-1_receptor-like_NF-kappaB_signaling_cascade_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	188.0	-0.0005185305726190803	0.0005	0.0005	-0.0002509284794403044
IL-1_receptor_(IL-1R)-initiated_signal_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	214.0	-0.0005902422475559943	0.0	0.0	-0.0002509284794403044
IL-1_receptor_antagonist_(IL1-RA)_gene_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	147.0	-0.0004054467775274073	0.0	0.0	-0.0002509284794403044
IL-1_receptor_antagonist_(IL1-RA)_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	147.0	-0.0004054467775274073	0.0	0.0	-0.0002509284794403044
IL-1_receptor_antagonist_lex	G#other_name	other	5	6	5.991464547107982	11.009194062051987	48.32548373594299	1.2	253.4	-0.0028574344320869693	0.0025	0.003	0.18096500583729735
IL-1_receptor_antagonist_secretion_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	331.0	-0.0009129447847697758	0.0005	0.0005	-0.0002509284794403044
IL-1_receptor_complex_lex	G#protein_complex	amino_acid	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	148.0	-0.0008164098377387852	0.001	0.001	-0.0005316994476203263
IL-1_receptor_lex	G#protein_molecule	amino_acid	5	7	5.991464547107982	10.85504338222473	122.2112804588784	1.4	306.0	-0.0029925833579285133	0.0025	0.0015	0.3351156856645545
IL-1_responsiveness_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	197.0	-0.0005433538447117137	0.0005	0.0005	-0.0002509284794403044
IL-1_secretion_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	330.0	-0.0004550933217136732	0.0	0.0005	0.6928962520805051
IL-1_signal_transduction_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	175.0	-0.00048267473514984616	0.0005	0.0005	-0.0002509284794403044
IL-1_signaling_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	193.0	-0.0010646425586738895	0.001	0.0	-0.0005316994476203263
IL-1_signaling_pathway_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	188.0	-0.0005185305726190803	0.0005	0.0	-0.0002509284794403044
IL-1_stimulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	199.0	-0.0005488701274003471	0.0005	0.0005	-0.0002509284794403044
IL-1alpha_gene_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	426.0	-0.0005874841062120106	0.0005	0.0	0.6928962520805051
IL-1alpha_gene_transcription_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	213.0	-0.0005874841062120106	0.0005	0.0005	-0.0002509284794403044
IL-1alpha_kappaB-like_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	213.0	-0.0005874841062120106	0.0005	0.0005	-0.0002509284794403044
IL-1alpha_lex	G#protein_molecule	amino_acid	1	12	7.600902459542082	10.316046881492042	inf	12.0	2556.0	-0.0005874841062120106	0.0005	0.0	2.4846557213085614
IL-1alpha_promoter-CAT_construct_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	213.0	-0.0005874841062120106	0.0005	0.0	-0.0002509284794403044
IL-1alpha_promoter_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	213.0	-0.0005874841062120106	0.0005	0.0005	-0.0002509284794403044
IL-1alpha_promoter_construct_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	213.0	-0.0005874841062120106	0.0005	0.0	-0.0002509284794403044
IL-1alpha_promoter_lex	G#DNA_domain_or_region	nucleotide	1	5	7.600902459542082	11.191515618845942	inf	5.0	1065.0	-0.0005874841062120106	0.0005	0.0005	1.609186983954661
IL-1beta-converting_enzyme_family_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	168.0	-0.00046336774574529116	0.0005	0.0005	-0.0002509284794403044
IL-1beta-converting_enzyme_family_protease_inhibitor_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	168.0	-0.00046336774574529116	0.0005	0.0005	-0.0002509284794403044
IL-1beta_expression_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	186.5	-0.0010287867212048774	0.001	0.0	-0.0005316994476203263
IL-1beta_gene_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	462.0	-0.0006371306503976104	0.0005	0.0	0.6928962520805051
IL-1beta_gene_transcription_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	231.0	-0.0006371306503976104	0.0005	0.0	-0.0002509284794403044
IL-1beta_lex	G#protein_molecule	amino_acid	21	73	4.55638002181866	8.510494090131651	inf	3.4761904761904763	784.7142857142857	-0.012775710704071797	0.005	0.0075	1.2401961560055526
IL-1beta_mRNA_expression_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	506.0	-0.000697809759959922	0.0005	0.0	0.6928962520805051
IL-1beta_mRNA_lex	G#RNA_molecule	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	506.0	-0.000697809759959922	0.0005	0.0	0.6928962520805051
IL-1beta_production_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	226.0	-0.001246679887359159	0.0005	0.0005	-0.0005316994476203263
IL-1beta_promoter_activity_lex	G#other_name	other	1	3	7.600902459542082	11.702341242611933	inf	3.0	906.0	-0.0008329586858013549	0.0005	0.0005	1.0983613601886706
IL-1beta_promoter_lex	G#DNA_domain_or_region	nucleotide	3	8	6.502290170873972	10.721511989600208	inf	2.6666666666666665	686.6666666666666	-0.0018700198310375171	0.0015	0.002	0.9800214202175823
IL-1beta_protein_lex	G#protein_molecule	amino_acid	2	3	6.907755278982137	11.702341242611933	159.46644784256102	1.5	343.5	-0.001257712452732651	0.001	0.0005	0.40493340866054517
IL-1beta_signal_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	219.0	-0.0006040329542731371	0.0	0.0005	-0.0002509284794403044
IL-1beta_stimulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	217.0	-0.00059851667158628	0.0005	0.0	-0.0002509284794403044
IL-1beta_transcription_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	234.0	-0.0006454050744291173	0.0005	0.0005	-0.0002509284794403044
IL-1beta_treatment_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	217.0	-0.00059851667158628	0.0005	0.0	-0.0002509284794403044
IL-1ra_lex	G#other_name	other	4	11	6.214608098422191	10.403058258481673	inf	2.75	578.5	-0.0024519876545607833	0.0015	0.0015	1.0105183748554811
IL-1ra_mRNA_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	199.0	-0.000548870127399903	0.0005	0.0005	-0.0002509284794403044
IL-1ra_mRNA_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	199.0	-0.000548870127399903	0.0005	0.0	-0.0002509284794403044
IL-1ra_production_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	231.0	-0.0006371306503989427	0.0005	0.0	-0.0002509284794403044
IL-1ra_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	199.0	-0.000548870127399903	0.0005	0.0	-0.0002509284794403044
IL-1ra_protein_secretion_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	199.0	-0.000548870127399903	0.0005	0.0005	-0.0002509284794403044
IL-2+_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	219.0	-0.0006040329542741363	0.0	0.0	-0.0002509284794403044
IL-2-R_alpha_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	181.0	-0.0004992235832123049	0.0005	0.0	-0.0002509284794403044
IL-2-_and_IFNgamma-mediated_signaling_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	128.0	-0.00035304209199626957	0.0005	0.0	-0.0002509284794403044
IL-2-_preactivated_NK_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	230.0	-0.000634372509054737	0.0005	0.0	-0.0002509284794403044
IL-2-dependent_T_cell_proliferation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	211.0	-0.0005819678235245984	0.0005	0.0005	-0.0002509284794403044
IL-2-dependent_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	211.0	-0.0005819678235235992	0.0005	0.0005	-0.0002509284794403044
